GEO_NAME,Income,Gini,Category,Count,right_edges,gini_cdf,gini_original,error_pct,error_pct_squared
New Westminster--Burnaby--Maillardville,104100,0.317,"$200,000 and over",4710,Inf,0.39222964752722544,0.317,0.23731750008588468,0.056319595847013876
North Island--Powell River,91300,0.307,"Under $5,000",495,5000,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$5,000 to $9,999",280,9999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$10,000 to $14,999",470,14999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$15,000 to $19,999",1270,19999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$20,000 to $24,999",2645,24999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$25,000 to $29,999",1960,29999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$30,000 to $34,999",2110,34999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$35,000 to $39,999",2450,39999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$40,000 to $44,999",2435,44999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$45,000 to $49,999",2410,49999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$50,000 to $59,999",4730,59999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$60,000 to $69,999",4370,69999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$70,000 to $79,999",4045,79999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$80,000 to $89,999",3660,89999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$90,000 to $99,999",3305,99999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$100,000 to $124,999",6400,124999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$125,000 to $149,999",4435,149999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$150,000 to $199,999",4750,199999,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Island--Powell River,91300,0.307,"$200,000 and over",3345,Inf,0.37459465037552964,0.307,0.22017801425253955,0.04847835796019151
North Vancouver--Capilano,137400,0.425,"Under $5,000",900,5000,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$5,000 to $9,999",360,9999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$10,000 to $14,999",460,14999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$15,000 to $19,999",875,19999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$20,000 to $24,999",1880,24999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$25,000 to $29,999",1495,29999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$30,000 to $34,999",1460,34999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$35,000 to $39,999",1585,39999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$40,000 to $44,999",1600,44999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$45,000 to $49,999",1640,49999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$50,000 to $59,999",3235,59999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$60,000 to $69,999",3095,69999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$70,000 to $79,999",2865,79999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$80,000 to $89,999",2710,89999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$90,000 to $99,999",2515,99999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$100,000 to $124,999",5140,124999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$125,000 to $149,999",4040,149999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$150,000 to $199,999",5310,199999,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
North Vancouver--Capilano,137400,0.425,"$200,000 and over",8685,Inf,0.4778077090970205,0.425,0.1242534331694601,0.015438915654397487
Okanagan Lake West--South Kelowna,114800,0.348,"Under $5,000",375,5000,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$5,000 to $9,999",185,9999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$10,000 to $14,999",320,14999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$15,000 to $19,999",705,19999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$20,000 to $24,999",1495,24999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$25,000 to $29,999",1245,29999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$30,000 to $34,999",1295,34999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$35,000 to $39,999",1545,39999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$40,000 to $44,999",1560,44999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$45,000 to $49,999",1635,49999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$50,000 to $59,999",3120,59999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$60,000 to $69,999",3110,69999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$70,000 to $79,999",2965,79999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$80,000 to $89,999",2775,89999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$90,000 to $99,999",2495,99999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$100,000 to $124,999",5155,124999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$125,000 to $149,999",4030,149999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$150,000 to $199,999",5045,199999,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Okanagan Lake West--South Kelowna,114800,0.348,"$200,000 and over",5295,Inf,0.4043958710925999,0.348,0.16205710084080435,0.02626250393292663
Pitt Meadows--Maple Ridge,118900,0.288,"Under $5,000",330,5000,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$5,000 to $9,999",160,9999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$10,000 to $14,999",265,14999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$15,000 to $19,999",615,19999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$20,000 to $24,999",1275,24999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$25,000 to $29,999",1095,29999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$30,000 to $34,999",1040,34999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$35,000 to $39,999",1140,39999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$40,000 to $44,999",1200,44999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$45,000 to $49,999",1225,49999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$50,000 to $59,999",2500,59999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$60,000 to $69,999",2535,69999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$70,000 to $79,999",2515,79999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$80,000 to $89,999",2325,89999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$90,000 to $99,999",2270,99999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$100,000 to $124,999",5515,124999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$125,000 to $149,999",4735,149999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$150,000 to $199,999",6430,199999,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Pitt Meadows--Maple Ridge,118900,0.288,"$200,000 and over",5755,Inf,0.35836189800580975,0.288,0.2443121458535062,0.05968842461154488
Port Moody--Coquitlam,128800,0.339,"Under $5,000",635,5000,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$5,000 to $9,999",255,9999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$10,000 to $14,999",345,14999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$15,000 to $19,999",615,19999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$20,000 to $24,999",1045,24999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$25,000 to $29,999",920,29999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$30,000 to $34,999",980,34999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$35,000 to $39,999",1230,39999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$40,000 to $44,999",1245,44999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$45,000 to $49,999",1215,49999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$50,000 to $59,999",2525,59999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$60,000 to $69,999",2570,69999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$70,000 to $79,999",2540,79999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$80,000 to $89,999",2510,89999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$90,000 to $99,999",2230,99999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$100,000 to $124,999",5055,124999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$125,000 to $149,999",4110,149999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$150,000 to $199,999",6030,199999,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Port Moody--Coquitlam,128800,0.339,"$200,000 and over",7240,Inf,0.39822682956744204,0.339,0.17471041170336876,0.03052372795756061
Prince George--Peace River--Northern Rockies,104900,0.312,"Under $5,000",460,5000,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$5,000 to $9,999",235,9999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$10,000 to $14,999",450,14999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$15,000 to $19,999",1045,19999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$20,000 to $24,999",1870,24999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$25,000 to $29,999",1590,29999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$30,000 to $34,999",1525,34999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$35,000 to $39,999",1690,39999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$40,000 to $44,999",1655,44999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$45,000 to $49,999",1605,49999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$50,000 to $59,999",3315,59999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$60,000 to $69,999",3165,69999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$70,000 to $79,999",3065,79999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$80,000 to $89,999",2875,89999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$90,000 to $99,999",2750,99999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$100,000 to $124,999",5980,124999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$125,000 to $149,999",4765,149999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$150,000 to $199,999",6085,199999,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Prince George--Peace River--Northern Rockies,104900,0.312,"$200,000 and over",4710,Inf,0.37105616791555873,0.312,0.18928258947294466,0.0358278986775833
Richmond Centre--Marpole,92800,0.38,"Under $5,000",1810,5000,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$5,000 to $9,999",740,9999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$10,000 to $14,999",815,14999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$15,000 to $19,999",1280,19999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$20,000 to $24,999",2455,24999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$25,000 to $29,999",1785,29999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$30,000 to $34,999",1965,34999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$35,000 to $39,999",2225,39999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$40,000 to $44,999",1960,44999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$45,000 to $49,999",1965,49999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$50,000 to $59,999",3580,59999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$60,000 to $69,999",3445,69999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$70,000 to $79,999",3090,79999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$80,000 to $89,999",2805,89999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$90,000 to $99,999",2485,99999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$100,000 to $124,999",4850,124999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$125,000 to $149,999",3340,149999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$150,000 to $199,999",3815,199999,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond Centre--Marpole,92800,0.38,"$200,000 and over",3830,Inf,0.44282429810346735,0.38,0.16532710027228248,0.027333050084441344
Richmond East--Steveston,108100,0.34,"Under $5,000",955,5000,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$5,000 to $9,999",370,9999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$10,000 to $14,999",440,14999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$15,000 to $19,999",765,19999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$20,000 to $24,999",1595,24999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$25,000 to $29,999",1220,29999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$30,000 to $34,999",1440,34999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$35,000 to $39,999",1720,39999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$40,000 to $44,999",1510,44999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$45,000 to $49,999",1460,49999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$50,000 to $59,999",2855,59999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$60,000 to $69,999",2800,69999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$70,000 to $79,999",2775,79999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$80,000 to $89,999",2605,89999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$90,000 to $99,999",2380,99999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$100,000 to $124,999",4860,124999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$125,000 to $149,999",3830,149999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$150,000 to $199,999",4820,199999,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Richmond East--Steveston,108100,0.34,"$200,000 and over",4580,Inf,0.4110557202099897,0.34,0.20898741238232257,0.043675738534258955
Saanich--Gulf Islands,118700,0.342,"Under $5,000",530,5000,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$5,000 to $9,999",255,9999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$10,000 to $14,999",380,14999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$15,000 to $19,999",790,19999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$20,000 to $24,999",1680,24999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$25,000 to $29,999",1450,29999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$30,000 to $34,999",1410,34999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$35,000 to $39,999",1620,39999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$40,000 to $44,999",1775,44999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$45,000 to $49,999",1810,49999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$50,000 to $59,999",3480,59999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$60,000 to $69,999",3405,69999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$70,000 to $79,999",3310,79999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$80,000 to $89,999",2970,89999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$90,000 to $99,999",2810,99999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$100,000 to $124,999",5975,124999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$125,000 to $149,999",4685,149999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$150,000 to $199,999",6325,199999,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Saanich--Gulf Islands,118700,0.342,"$200,000 and over",6685,Inf,0.40787954879343735,0.342,0.1926302596299337,0.03710641692509566
Similkameen--South Okanagan--West Kootenay,89200,0.321,"Under $5,000",425,5000,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$5,000 to $9,999",280,9999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$10,000 to $14,999",500,14999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$15,000 to $19,999",1170,19999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$20,000 to $24,999",2810,24999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$25,000 to $29,999",2105,29999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$30,000 to $34,999",2080,34999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$35,000 to $39,999",2490,39999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$40,000 to $44,999",2495,44999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$45,000 to $49,999",2280,49999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$50,000 to $59,999",4425,59999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$60,000 to $69,999",3785,69999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$70,000 to $79,999",3535,79999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$80,000 to $89,999",3210,89999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$90,000 to $99,999",2850,99999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$100,000 to $124,999",5550,124999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$125,000 to $149,999",3720,149999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$150,000 to $199,999",3855,199999,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Similkameen--South Okanagan--West Kootenay,89200,0.321,"$200,000 and over",3040,Inf,0.3904958084437772,0.321,0.21649784561924354,0.04687131715777381
Skeena--Bulkley Valley,99100,0.324,"Under $5,000",495,5000,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$5,000 to $9,999",240,9999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$10,000 to $14,999",400,14999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$15,000 to $19,999",780,19999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$20,000 to $24,999",1595,24999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$25,000 to $29,999",1205,29999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$30,000 to $34,999",1195,34999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$35,000 to $39,999",1315,39999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
Skeena--Bulkley Valley,99100,0.324,"$40,000 to $44,999",1380,44999,0.37537247622756,0.324,0.15855702539370362,0.025140330301699574
